term	oddsratio	pvalue	qvalue	zscore	combined_score	shared	n_shared
ADRB2	25.0	0.0522126713937607	0.06661259465513518	0.038629409280123796	-0.1140506294115069	['Pseudomonas']	1
PGF	31.57894736842105	0.0004466816828359349	0.0012542197470022103	0.016687924119700416	-0.12872504512339153	['Pseudomonas', 'Azomonas', 'Sodalis']	3
VCAM1	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.028724688377719323	-0.18798178618597	['Salmonella', 'Sodalis']	2
NPC1	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.03051590890588534	-0.19970399635966862	['Pseudomonas', 'Sodalis']	2
ACE2	20.0	0.06337943765822467	0.07844654170209521	0.07920635888862695	-0.2184999128769161	['Sodalis']	1
PPL	33.333333333333336	0.04089027228801751	0.0557043327991425	0.0833367438992088	-0.2664161602447224	['Sodalis']	1
NLRC5	57.142857142857146	8.041455287458857e-06	0.00012166248823143636	0.02346714181131023	-0.2752907052617332	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CYP2D6	30.76923076923077	0.004065474431658546	0.006961651290429947	0.05003337829954761	-0.275444996615375	['Salmonella', 'Sodalis']	2
CYP2E1	33.333333333333336	0.00038831126193616993	0.0011072467468955978	0.03613363864684682	-0.2837828777489088	['Salmonella', 'Azomonas', 'Sodalis']	3
OGT	16.0	0.01277290532004464	0.019886145570916957	0.07981267028331673	-0.34801749192418474	['Salmonella', 'Sodalis']	2
OMD	33.333333333333336	0.04089027228801751	0.0557043327991425	0.13448469251398815	-0.42992914907501023	['Salmonella']	1
PLA2G2A	50.0	0.00013820353863346397	0.0005034837129819678	0.05439851843935707	-0.48342783116570354	['Pseudomonas', 'Salmonella', 'Azomonas']	3
PDF	40.0	0.00024299220450599773	0.0007677837223457325	0.06389182742581154	-0.5317385322885372	['Pseudomonas', 'Azomonas', 'Sodalis']	3
SELE	40.0	0.03516993593983473	0.050534678903494376	0.16267489781323619	-0.5445645753282095	['Pseudomonas']	1
ITPA	66.66666666666667	0.0011246172397418454	0.002568841510316187	0.0822436451515161	-0.5584600543956051	['Salmonella', 'Sodalis']	2
HDC	10.0	0.1169626931290073	0.1373644048985419	0.2616146166395952	-0.5613988731281593	['Sodalis']	1
CD81	50.0	0.001788517950670151	0.0035826076083517355	0.09602553978447018	-0.60749289848361	['Salmonella', 'Sodalis']	2
CFLAR	25.0	0.0522126713937607	0.06661259465513518	0.2224975234394398	-0.6569083779343854	['Borrelia']	1
CD163	29.62962962962963	7.474212107694976e-05	0.0003420582480603466	0.07443555237718774	-0.707246926294592	['Pseudomonas', 'Salmonella', 'Borrelia', 'Sodalis']	4
FPR1	40.0	0.03516993593983473	0.050534678903494376	0.2333435975829418	-0.781132546148568	['Azomonas']	1
FGA	50.0	0.001788517950670151	0.0035826076083517355	0.1313100809187136	-0.8307158890902435	['Pseudomonas', 'Azomonas']	2
TERT	21.05263157894737	0.007881614044943495	0.01254425205667987	0.17192846049646188	-0.8326877999662533	['Salmonella', 'Sodalis']	2
CETP	61.53846153846154	6.303653887913451e-06	0.00011104793013502325	0.06962568280252313	-0.8337244609550126	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CRK	53.333333333333336	1.0106452106762422e-05	0.00013128179201309572	0.0745093446016878	-0.8570315551673203	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
VEGFA	11.764705882352942	0.10127235423692721	0.11970243340872094	0.3758137951795129	-0.8605917241517715	['Sodalis']	1
CTTN	25.0	0.0522126713937607	0.06661259465513518	0.30367712979247563	-0.8965854885213695	['Sodalis']	1
PTPN22	16.666666666666668	0.07439301115818386	0.09042477537752783	0.3538935164671038	-0.919554534174798	['Borrelia']	1
PI3	33.333333333333336	4.9777029603705366e-05	0.000270140942637381	0.09696961054999631	-0.9607707251664107	['Pseudomonas', 'Salmonella', 'Azomonas', 'Borrelia']	4
CLPP	18.181818181818183	9.75768390701198e-05	0.0004021917148851733	0.10512245085913333	-0.9707922095323004	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
TET1	40.0	0.03516993593983473	0.050534678903494376	0.2913841334509694	-0.9754269344756553	['Sodalis']	1
GATA4	66.66666666666667	0.0011246172397418454	0.002568841510316187	0.1436707493074367	-0.9755692895843076	['Pseudomonas', 'Azomonas']	2
AFP	36.36363636363637	0.003051761030059712	0.005504298295451317	0.16850599021140697	-0.9759928403946834	['Salmonella', 'Sodalis']	2
NLRC4	29.62962962962963	7.474212107694976e-05	0.0003420582480603466	0.10335113777258438	-0.9819873996274737	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
TANK	44.44444444444444	0.0021745296240096457	0.004142881624409488	0.1636771306814424	-1.0034951426780379	['Salmonella', 'Sodalis']	2
SYK	26.31578947368421	1.9926543734128223e-05	0.0001697055314045622	0.10407376453654013	-1.1264380046932183	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
ATP7B	26.666666666666668	0.00521122158902302	0.008591834568568723	0.2178070481514777	-1.1449987972994433	['Pseudomonas', 'Sodalis']	2
TDG	33.333333333333336	0.003541838312588534	0.006163469648158125	0.20397260435922115	-1.151039718816081	['Salmonella', 'Sodalis']	2
CEACAM5	29.62962962962963	7.474212107694976e-05	0.0003420582480603466	0.12198124367101673	-1.1590007314617263	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CST3	33.333333333333336	0.04089027228801751	0.0557043327991425	0.3747587176117116	-1.1980523103362613	['Sodalis']	1
CYBA	20.0	0.06337943765822467	0.07844654170209521	0.44577274273537315	-1.2297157301163175	['Salmonella']	1
IDH1	28.571428571428573	0.046571080152056916	0.06098819661460814	0.4053849335974846	-1.2432245938157012	['Sodalis']	1
NPB	46.15384615384615	0.00016897549470026185	0.000582580391915648	0.14565530280203914	-1.2651265448277704	['Pseudomonas', 'Salmonella', 'Azomonas']	3
FASLG	38.095238095238095	3.147729950666069e-05	0.00020973993350034012	0.12376767582161041	-1.2830059172887511	['Pseudomonas', 'Azomonas', 'Sodalis', 'Borrelia']	4
TBK1	35.294117647058826	0.00033503303090346744	0.0009904654660732393	0.1780922137369575	-1.424965922830491	['Salmonella', 'Azomonas', 'Sodalis']	3
NIN	13.333333333333334	0.09063136714130728	0.10842040757555456	0.5989759956969914	-1.4381143579392461	['Pseudomonas']	1
LCK	14.285714285714286	0.08525578901603419	0.10227513495766788	0.6075474994537658	-1.4958422480773015	['Sodalis']	1
CA3	28.571428571428573	0.046571080152056916	0.06098819661460814	0.49975158078268334	-1.532625918071764	['Azomonas']	1
CD58	40.0	0.0025958023440091583	0.004789385673451618	0.26038282436847	-1.55028278419433	['Salmonella', 'Sodalis']	2
NFE2L2	21.05263157894737	0.007881614044943495	0.01254425205667987	0.3207113886590647	-1.5532766353836702	['Pseudomonas', 'Salmonella']	2
FUS	22.22222222222222	0.0011176904086804998	0.002568841510316187	0.23435717981597465	-1.592806430104834	['Salmonella', 'Azomonas', 'Sodalis']	3
GBP2	50.0	0.00013820353863346397	0.0005034837129819678	0.18162164090240562	-1.6140321183946547	['Pseudomonas', 'Salmonella', 'Sodalis']	3
FOXM1	80.0	0.0008479178507379393	0.002125579641421033	0.22886198541347047	-1.6186782979627248	['Pseudomonas', 'Azomonas']	2
MTX2	40.0	0.03516993593983473	0.050534678903494376	0.4855578579393535	-1.6254358371233875	['Sodalis']	1
BDH1	33.333333333333336	0.04089027228801751	0.0557043327991425	0.5089345950264684	-1.6269942198202658	['Azomonas']	1
CCL2	12.820512820512821	0.00042681642538887875	0.0012143493872789782	0.21229253975554432	-1.6472110512729226	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
TEF	25.0	0.0522126713937607	0.06661259465513518	0.559939709099725	-1.653182832598445	['Salmonella']	1
DPP4	10.526315789473685	0.11176835602976617	0.1315042139563397	0.7568088128772698	-1.6584154335312908	['Borrelia']	1
PRDM1	40.0	0.03516993593983473	0.050534678903494376	0.5003007338176392	-1.674788552568105	['Salmonella']	1
CHIA	17.77777777777778	0.0004386605249729913	0.0012452923512478295	0.21688600829648197	-1.676915928326395	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
OCM	6.451612903225806	0.17182314824607878	0.20142622483542144	0.995452202173453	-1.753279550271233	['Sodalis']	1
CA4	33.333333333333336	0.04089027228801751	0.0557043327991425	0.5493432936618359	-1.756175296824439	['Borrelia']	1
TCTA	40.0	0.03516993593983473	0.050534678903494376	0.5300586421142109	-1.7744050447990278	['Salmonella']	1
SIRT3	40.0	0.03516993593983473	0.050534678903494376	0.5464179316305852	-1.8291688077883455	['Sodalis']	1
SLC12A2	25.0	0.0522126713937607	0.06661259465513518	0.6263515766087533	-1.849259227007498	['Salmonella']	1
MVP	160.0	3.554224873151019e-07	6.262868378694854e-05	0.12737399013505296	-1.8914984865874467	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
NFKBIA	26.666666666666668	0.0001076459956875389	0.00043241200200726184	0.20779722770961803	-1.898573144742846	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CTSK	40.0	0.0025958023440091583	0.004789385673451618	0.32514332514332506	-1.9358577148394813	['Salmonella', 'Sodalis']	2
NMU	66.66666666666667	0.0011246172397418454	0.002568841510316187	0.28854526346805015	-1.959312518737394	['Salmonella', 'Sodalis']	2
NLRP12	50.0	0.001788517950670151	0.0035826076083517355	0.31102700306379405	-1.9676712676855213	['Salmonella', 'Sodalis']	2
CISH	33.333333333333336	0.04089027228801751	0.0557043327991425	0.6318891940460738	-2.020063238629672	['Sodalis']	1
MNT	27.586206896551722	9.571517153130281e-05	0.0003983485779587554	0.21960699195920835	-2.0322724738016724	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CTNNB1	44.44444444444444	1.8631929570991875e-05	0.00016189636100199696	0.18748345707286623	-2.0418136755495095	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
FLII	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.31470223935325287	-2.059492806064209	['Salmonella', 'Sodalis']	2
LGR5	18.181818181818183	0.0689052226867897	0.08439249178591576	0.775227672661064	-2.073752089394845	['Salmonella']	1
EPHX1	40.0	0.03516993593983473	0.050534678903494376	0.6256119421866545	-2.0942757991356893	['Pseudomonas']	1
PDCL	28.571428571428573	0.046571080152056916	0.06098819661460814	0.6843802611782678	-2.0988406368936516	['Pseudomonas']	1
NARS	20.0	0.06337943765822467	0.07844654170209521	0.7740094415387098	-2.13519467268937	['Pseudomonas']	1
C4A	23.529411764705884	0.0001661593450093302	0.000582580391915648	0.2516118783604558	-2.189668303579455	['Pseudomonas', 'Azomonas', 'Sodalis', 'Borrelia']	4
GALE	19.047619047619047	0.0003456141652758335	0.001019403248955784	0.27482755231184397	-2.1904271315417834	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
TNFSF10	20.0	0.06337943765822467	0.07844654170209521	0.7940845113039727	-2.190574077275758	['Sodalis']	1
CD209	30.76923076923077	0.004065474431658546	0.006961651290429947	0.40030531023059523	-2.2037707340377595	['Salmonella', 'Sodalis']	2
MTX1	33.333333333333336	0.04089027228801751	0.0557043327991425	0.7119907714064894	-2.2761370143907875	['Sodalis']	1
CD7	50.0	0.001788517950670151	0.0035826076083517355	0.3662975205390304	-2.3173328987170456	['Pseudomonas', 'Azomonas']	2
TBP	9.090909090909092	0.011261623621987139	0.017656586398933968	0.5184173670721131	-2.325804073584387	['Salmonella', 'Borrelia', 'Sodalis']	3
FOSB	50.0	0.00013820353863346397	0.0005034837129819678	0.26198181129825987	-2.3281755179043664	['Pseudomonas', 'Azomonas', 'Sodalis']	3
RAG2	38.095238095238095	3.147729950666069e-05	0.00020973993350034012	0.2266937973253323	-2.349963198794063	['Pseudomonas', 'Salmonella', 'Borrelia', 'Sodalis']	4
EEF2	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.3604446835047579	-2.3588431851890044	['Pseudomonas', 'Azomonas']	2
NANP	26.666666666666668	0.00521122158902302	0.008591834568568723	0.45939169878300895	-2.414995047497616	['Salmonella', 'Sodalis']	2
NOTCH2	28.571428571428573	0.046571080152056916	0.06098819661460814	0.7887885562094322	-2.419037441025483	['Salmonella']	1
MSTN	22.22222222222222	0.05781535510965967	0.07282129938395919	0.8539343820053705	-2.4341407067266845	['Sodalis']	1
SACS	13.333333333333334	0.017594287395688055	0.02726054649500583	0.6036828518469538	-2.4389879937420975	['Pseudomonas', 'Salmonella']	2
MLH1	18.181818181818183	0.0689052226867897	0.08439249178591576	0.9184545119958755	-2.456887222211296	['Sodalis']	1
S100A4	40.0	0.03516993593983473	0.050534678903494376	0.739962044463431	-2.4770700453419	['Azomonas']	1
MAP2K3	28.571428571428573	0.046571080152056916	0.06098819661460814	0.808502256102644	-2.4794949334262193	['Borrelia']	1
MECP2	20.0	0.06337943765822467	0.07844654170209521	0.8989083422867232	-2.4797427533584595	['Sodalis']	1
TGFB3	33.333333333333336	0.003541838312588534	0.006163469648158125	0.4472482964947169	-2.5238710612902815	['Salmonella', 'Sodalis']	2
NAGS	28.571428571428573	0.0005794241337100423	0.0015955876572829003	0.3421994014343006	-2.5505749644014655	['Pseudomonas', 'Azomonas', 'Sodalis']	3
CXCR3	29.41176470588235	1.2343682645806458e-05	0.00014392535484514837	0.22583909708890434	-2.552516166830733	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
MTRR	50.0	0.001788517950670151	0.0035826076083517355	0.40664565540749303	-2.572590046499453	['Pseudomonas', 'Azomonas']	2
JUND	66.66666666666667	0.0011246172397418454	0.002568841510316187	0.38059355019788327	-2.584349153719486	['Salmonella', 'Borrelia']	2
CD40	17.24137931034483	0.0001223917671314666	0.00046566808441143805	0.28871410965356337	-2.6008185363932776	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
RBFA	60.0	8.802957073111251e-05	0.0003760997606651518	0.2875590941558835	-2.685180170198468	['Salmonella', 'Azomonas', 'Sodalis']	3
FECH	40.0	0.03516993593983473	0.050534678903494376	0.8107096033811797	-2.713902002180028	['Azomonas']	1
CDC45	33.333333333333336	0.04089027228801751	0.0557043327991425	0.8511266780343817	-2.720935458169717	['Sodalis']	1
NCR3	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.4189869534749948	-2.7419589332756744	['Pseudomonas', 'Azomonas']	2
LILRA2	40.0	0.03516993593983473	0.050534678903494376	0.8199143419246206	-2.7447154503720843	['Pseudomonas']	1
EPO	26.666666666666668	0.00521122158902302	0.008591834568568723	0.5394058403453714	-2.8356246673074232	['Salmonella', 'Sodalis']	2
PARN	40.0	0.03516993593983473	0.050534678903494376	0.8593833287565521	-2.876840396148547	['Azomonas']	1
CXCL9	26.31578947368421	1.9926543734128223e-05	0.0001697055314045622	0.2672333218266327	-2.8923885973226664	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
RAC2	53.333333333333336	1.0106452106762422e-05	0.00013128179201309572	0.2537227499399443	-2.9184044514791494	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
NLRX1	28.571428571428573	0.046571080152056916	0.06098819661460814	0.9587418237636927	-2.940245962880889	['Sodalis']	1
PFN3	33.333333333333336	0.04089027228801751	0.0557043327991425	0.9290585529086688	-2.970072992146214	['Salmonella']	1
SIRT2	33.333333333333336	0.003541838312588534	0.006163469648158125	0.5351437873490681	-3.019874931006132	['Salmonella', 'Sodalis']	2
HCK	57.142857142857146	8.041455287458857e-06	0.00012166248823143636	0.2638412542600121	-3.0950954976277836	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
EGF	25.806451612903224	0.00012060559438330156	0.00046023381120749495	0.34360338181384603	-3.10032812116858	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
INS	21.62162162162162	0.00022279586768467484	0.0007253556603607389	0.3729504320983393	-3.1362351356802978	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CYP2A6	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.4815375910182927	-3.1513064749388544	['Salmonella', 'Sodalis']	2
ISG15	26.666666666666668	0.00521122158902302	0.008591834568568723	0.6018669219523866	-3.1639788869023575	['Salmonella', 'Sodalis']	2
TRAF2	40.0	0.03516993593983473	0.050534678903494376	0.9591738547854527	-3.210895534090581	['Salmonella']	1
HBEGF	75.0	5.146542064242484e-05	0.000270140942637381	0.3374156101851975	-3.331844325931334	['Pseudomonas', 'Azomonas', 'Sodalis']	3
NAGK	23.529411764705884	0.00648467284785315	0.010502883227127393	0.6655273154385846	-3.3531355308612487	['Pseudomonas', 'Azomonas']	2
CD274	40.0	0.00024299220450599773	0.0007677837223457325	0.40428735186016584	-3.3646738833783396	['Salmonella', 'Azomonas', 'Sodalis']	3
INPP5D	33.333333333333336	0.04089027228801751	0.0557043327991425	1.0610942395600262	-3.3921730047825847	['Salmonella']	1
CD4	33.333333333333336	0.003541838312588534	0.006163469648158125	0.6028573811200292	-3.401990147797155	['Pseudomonas', 'Salmonella']	2
FGR	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.5249097642444118	-3.4351451884037947	['Pseudomonas', 'Azomonas']	2
ACE	6.666666666666667	0.01127220640242985	0.017656586398933968	0.7777944026092454	-3.488730830866489	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
AMH	26.666666666666668	0.00521122158902302	0.008591834568568723	0.6693454175231927	-3.518709355580373	['Pseudomonas', 'Azomonas']	2
SFTPA2	40.0	0.03516993593983473	0.050534678903494376	1.0587306564806553	-3.5441682649480857	['Azomonas']	1
IFI16	40.0	0.03516993593983473	0.050534678903494376	1.0750723826665707	-3.598873233570717	['Salmonella']	1
MMP10	66.66666666666667	0.0011246172397418454	0.002568841510316187	0.5340250707286353	-3.6261971304689045	['Pseudomonas', 'Azomonas']	2
AKT1	32.0	5.729640175783946e-05	0.0002878248932053967	0.37147408341076893	-3.6282886858260093	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CXCL5	37.03703703703704	4.592031336980959e-06	9.188083589792573e-05	0.3013500765349218	-3.703950467020441	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
CUL3	40.0	0.03516993593983473	0.050534678903494376	1.1130988811097724	-3.7261693576458357	['Sodalis']	1
KLB	80.0	0.0008479178507379393	0.002125579641421033	0.527950126308355	-3.734047007929672	['Pseudomonas', 'Salmonella']	2
CPA1	33.333333333333336	0.04089027228801751	0.0557043327991425	1.1803737919044421	-3.773493402538254	['Sodalis']	1
LPL	12.5	0.095970126238325	0.11385385824952578	1.629670850208153	-3.819489428767069	['Pseudomonas']	1
EGFR	15.09433962264151	0.0007700360964913896	0.002063055041849848	0.5349786179533651	-3.835300854168702	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
ATG5	28.571428571428573	8.476356246837387e-05	0.0003760997606651518	0.41556231501686397	-3.8961646559446117	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
CYS1	60.0	8.802957073111251e-05	0.0003760997606651518	0.4212925641827483	-3.933961617580912	['Pseudomonas', 'Azomonas', 'Sodalis']	3
CXCL14	22.22222222222222	0.05781535510965967	0.07282129938395919	1.408694514610326	-4.015484952489028	['Pseudomonas']	1
PYY	15.384615384615385	0.07984310137707581	0.09614066326865121	1.5998989783117767	-4.044051532834959	['Sodalis']	1
ATF6	75.0	5.146542064242484e-05	0.000270140942637381	0.418428157938941	-4.131810863977394	['Pseudomonas', 'Azomonas', 'Sodalis']	3
PIP	33.333333333333336	0.04089027228801751	0.0557043327991425	1.3101583021430179	-4.18839671240145	['Pseudomonas']	1
CD55	25.0	0.005832250262087646	0.009506050490550966	0.8146190329806144	-4.190687355662104	['Salmonella', 'Sodalis']	2
LOX	16.39344262295082	0.0001516792459340956	0.0005418319729756859	0.483804738651685	-4.254454287578146	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
PDCD4	80.0	0.0008479178507379393	0.002125579641421033	0.6078917837873965	-4.299452511297632	['Pseudomonas', 'Azomonas']	2
IL12RB1	44.44444444444444	0.0021745296240096457	0.004142881624409488	0.7015775812231829	-4.301332092260908	['Salmonella', 'Sodalis']	2
ATF4	50.0	0.001788517950670151	0.0035826076083517355	0.682439098353234	-4.317360848245868	['Pseudomonas', 'Azomonas']	2
NOS2	37.03703703703704	4.592031336980959e-06	9.188083589792573e-05	0.3523579000144309	-4.330897218688944	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
GFAP	18.181818181818183	0.010199627075121682	0.016074412277704026	0.9483819157842719	-4.348714344561413	['Borrelia', 'Sodalis']	2
ASS1	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.664508867645648	-4.348717807965416	['Pseudomonas', 'Azomonas']	2
GAPDHS	28.571428571428573	0.0046221171369382995	0.007800580889898495	0.817299976946768	-4.394542227267329	['Pseudomonas', 'Azomonas']	2
MAFF	26.666666666666668	0.00521122158902302	0.008591834568568723	0.8382909143646309	-4.406845861420491	['Pseudomonas', 'Azomonas']	2
COPA	15.384615384615385	0.0007213853197509188	0.001961313998307995	0.6103480808493327	-4.415463789230269	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
ACP5	61.53846153846154	6.303653887913451e-06	0.00011104793013502325	0.371023147968455	-4.442772574585399	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
PADI4	40.0	0.03516993593983473	0.050534678903494376	1.3433814561312178	-4.497054935923644	['Azomonas']	1
CASR	20.0	0.06337943765822467	0.07844654170209521	1.6431202830978382	-4.5327375698205765	['Salmonella']	1
JAK3	15.384615384615385	0.07984310137707581	0.09614066326865121	1.806369064914584	-4.5659442782705	['Borrelia']	1
MCM2	18.181818181818183	0.0689052226867897	0.08439249178591576	1.7087302681638472	-4.570893285650592	['Sodalis']	1
AARS	13.953488372093023	0.0037701783144483453	0.006543116480945441	0.820396630684132	-4.578332494187337	['Pseudomonas', 'Borrelia', 'Sodalis']	3
DARS	80.0	0.0008479178507379393	0.002125579641421033	0.653252018019887	-4.6202730556531675	['Azomonas', 'Sodalis']	2
CD83	20.833333333333332	5.445788027371852e-05	0.00028353374102025106	0.4752197286868977	-4.665746736683283	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
TIMP3	25.0	0.0522126713937607	0.06661259465513518	1.596637036995736	-4.713959193385406	['Borrelia']	1
TK1	20.0	0.06337943765822467	0.07844654170209521	1.7222073102320206	-4.750908292234562	['Sodalis']	1
PCCB	20.0	0.06337943765822467	0.07844654170209521	1.725099939621973	-4.758887945365425	['Sodalis']	1
BRCA1	33.333333333333336	0.00038831126193616993	0.0011072467468955978	0.6085422074439956	-4.779309954028129	['Pseudomonas', 'Azomonas', 'Sodalis']	3
IL1B	16.949152542372882	0.000131633418214287	0.0004978840465399209	0.5419552704304192	-4.842635700757809	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
HDAC8	50.0	0.001788517950670151	0.0035826076083517355	0.7757746859907031	-4.907836119645769	['Pseudomonas', 'Azomonas']	2
PLEC	33.333333333333336	0.04089027228801751	0.0557043327991425	1.5354170878349553	-4.908518209085034	['Sodalis']	1
HRC	35.294117647058826	0.00033503303090346744	0.0009904654660732393	0.6234221350974062	-4.988175953408793	['Pseudomonas', 'Azomonas', 'Sodalis']	3
TNFSF15	33.333333333333336	0.003541838312588534	0.006163469648158125	0.8846299213679625	-4.9920634153124634	['Salmonella', 'Sodalis']	2
NAAA	40.0	0.03516993593983473	0.050534678903494376	1.5123750329030539	-5.062771691274587	['Azomonas']	1
NCF1	28.571428571428573	0.046571080152056916	0.06098819661460814	1.6560887044232855	-5.078852311082004	['Borrelia']	1
PKP1	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.7806896361775133	-5.109034790412444	['Pseudomonas', 'Azomonas']	2
GML	16.666666666666668	0.01188758710752061	0.018530226691238185	1.1620185486788706	-5.150368940861627	['Pseudomonas', 'Azomonas']	2
PAK4	57.142857142857146	0.0014383502184264667	0.003077734410809378	0.7872771106706539	-5.1521449263829915	['Salmonella', 'Sodalis']	2
CPB2	40.0	0.03516993593983473	0.050534678903494376	1.5466590394011397	-5.177539585339066	['Salmonella']	1
KLF4	17.391304347826086	0.011029669068040442	0.01731886986752138	1.15270627685181	-5.195439056652341	['Salmonella', 'Sodalis']	2
LHB	40.0	0.03516993593983473	0.050534678903494376	1.5779813205945012	-5.282392915420494	['Salmonella']	1
CD5	35.714285714285715	5.364396762138884e-06	9.99799164653711e-05	0.4423646721606468	-5.3684167310905995	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
OCLN	28.571428571428573	8.476356246837387e-05	0.0003760997606651518	0.574384306975464	-5.385223238243407	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
RPE	33.333333333333336	0.04089027228801751	0.0557043327991425	1.6903012735246683	-5.403661744858282	['Sodalis']	1
PTPN11	33.333333333333336	0.04089027228801751	0.0557043327991425	1.699868000713051	-5.434245261856741	['Sodalis']	1
MGAM	22.22222222222222	0.05781535510965967	0.07282129938395919	1.9099519962151128	-5.4443198445332746	['Pseudomonas']	1
NRDE2	40.0	0.03516993593983473	0.050534678903494376	1.6378990903256399	-5.482971463597679	['Salmonella']	1
HGF	100.0	1.3636105334638875e-06	6.262868378694854e-05	0.40705956019174816	-5.4974918334894305	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
ARF6	46.15384615384615	0.00016897549470026185	0.000582580391915648	0.6361449458810869	-5.525400324669274	['Salmonella', 'Azomonas', 'Sodalis']	3
ATG7	66.66666666666667	4.858395677339774e-06	9.188083589792573e-05	0.45193132520626167	-5.529290408982711	['Pseudomonas', 'Azomonas', 'Sodalis', 'Borrelia']	4
CCL20	21.73913043478261	4.535658077654239e-05	0.0002603953699938996	0.5545802508070219	-5.546332288097714	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
NLRP3	18.181818181818183	9.75768390701198e-05	0.0004021917148851733	0.6035153695478758	-5.573386220562813	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
LITAF	42.857142857142854	0.00020383374630290793	0.0006755932931586072	0.6668355801597642	-5.666906038632007	['Salmonella', 'Azomonas', 'Sodalis']	3
TET2	40.0	0.03516993593983473	0.050534678903494376	1.7158272070114795	-5.743840794635295	['Sodalis']	1
CR1	22.22222222222222	0.00020259988402176858	0.0006755932931586072	0.6798602597559323	-5.781720336428573	['Pseudomonas', 'Salmonella', 'Azomonas', 'Sodalis']	4
IL17A	21.73913043478261	4.535658077654239e-05	0.0002603953699938996	0.5795063007006608	-5.795616598418261	['Salmonella', 'Azomonas', 'Sodalis', 'Pseudomonas', 'Borrelia']	5
PLK1	66.66666666666667	0.0011246172397418454	0.002568841510316187	0.8574509775684274	-5.822360119037129	['Salmonella', 'Sodalis']	2
PTGES	25.0	0.0522126713937607	0.06661259465513518	1.9795659375257215	-5.844529992659125	['Sodalis']	1
IL1A	28.571428571428573	0.0046221171369382995	0.007800580889898495	1.0880759997813543	-5.850478480836554	['Pseudomonas', 'Azomonas']	2
CPE	22.22222222222222	0.05781535510965967	0.07282129938395919	2.0649030272613293	-5.886007894770949	['Salmonella']	1
CCL26	33.333333333333336	0.04089027228801751	0.0557043327991425	1.8693029682900737	-5.975905655112014	['Pseudomonas']	1
CSPG4	40.0	0.03516993593983473	0.050534678903494376	1.7853418798722551	-5.9765455869196495	['Pseudomonas']	1
